Date,"Transaction ID:",Details,Turnover,Balance,Currency
"2020-02-04 01:42:58",-514145317,"Loan 24232896-01 - principal received",0.17658902001026,0.72909184960226,EUR
"2020-02-04 01:42:59",-514145320,"Loan 24232896-01 - interest received",0.013992175132545,0.7430840247348,EUR
"2020-02-04 01:44:39",-514145323,"Loan 24232897-01 - principal received",0.21710266022311,0.96018668495791,EUR
"2020-02-04 01:44:40",-514145327,"Loan 24232897-01 - interest received",0.012543807917939,0.97273049287585,EUR
"2020-02-04 02:16:31",-514145331,"Loan 24379130-01 - interest received",0.024732349416,0.99746284229185,EUR
"2020-02-04 02:16:31",-514145335,"Loan 24379130-01 - principal received",0.3161057222837,1.3135685645756,EUR
"2020-02-04 03:41:48",-514145338,"Loan 22801799-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: interest received",0.0081592581678336,1.3217278227434,EUR
"2020-02-04 03:41:48",-514145342,"Loan 22801799-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: Principal received",1.5298609064694,2.8515887292128,EUR
"2020-02-04 03:43:59",-514145346,"Loan 22801799-01 - late fees received",5.1637947E-8,2.8515887808508,EUR
"2020-02-04 03:45:42",-514145348,"Loan 21157525-01 - interest received",0.002041690646,2.8536304714968,EUR
"2020-02-04 03:45:42",-514145351,"Loan 21157525-01 - interest received",0.0020578237410066,2.8556882952378,EUR
"2020-02-04 03:45:42",-514145354,"Loan 21157525-01 - interest received",0.0019934892086319,2.8576817844464,EUR
"2020-02-04 03:45:42",-514145357,"Loan 21157525-01 - principal received",0.047266187050359,2.9049479714968,EUR
"2020-02-04 03:45:42",-514145359,"Loan 21157525-01 - principal received",0.047266187050359,2.9522141585471,EUR
"2020-02-04 03:45:42",-514145362,"Loan 21157525-01 - principal received",0.047266187050359,2.9994803455975,EUR
"2020-02-04 04:27:45",-514145364,"Loan 24376195-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: interest received",0.0009327993226164,3.0004131449201,EUR
"2020-02-04 04:27:45",-514145367,"Loan 24376195-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: Principal received",0.8837050915235,3.8841182364436,EUR
"2020-02-04 04:41:07",-514145369,"Loan 17087612-03 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: interest received",0.018472222222215,3.9025904586658,EUR
"2020-02-04 04:41:07",-514145371,"Loan 17087612-03 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: Principal received",10,13.902590458666,EUR
"2020-02-04 04:41:19",1512899844,"Loan 12285618-08 - investment in loan  Mintos Strategies (previously Invest & Access)",-13.902590458666,0,EUR
"2020-02-04 08:40:31",-514145373,"Loan 23958077-01 - interest received",0.01704999071118,0.01704999071118,EUR
"2020-02-04 08:40:31",-514145376,"Loan 23958077-01 - principal received",0.0059826721386227,0.023032662849803,EUR
"2020-02-04 09:10:32",-514145377,"Loan 24695518-01 - interest received",0.031891603333321,0.054924266183124,EUR
"2020-02-04 09:10:32",-514145381,"Loan 24695518-01 - principal received",0.0052399999999994,0.060164266183123,EUR
"2020-02-04 13:11:12",-514145383,"Loan 24870372-01 - interest received",0.026585373061338,0.086749639244461,EUR
"2020-02-04 13:11:12",-514145385,"Loan 24870372-01 - interest received",0.025920947673606,0.11267058691807,EUR
"2020-02-04 13:11:12",-514145387,"Loan 24870372-01 - interest received",0.025256522285874,0.13792710920394,EUR
"2020-02-04 13:11:12",-514145389,"Loan 24870372-01 - principal received",0.37967165013274,0.51759875933668,EUR
"2020-02-04 13:11:12",-514145391,"Loan 24870372-01 - principal received",0.37967165013274,0.89727040946941,EUR
"2020-02-04 13:11:12",-514145393,"Loan 24870372-01 - principal received",0.37967165013274,1.2769420596021,EUR
"2020-02-04 14:17:07",1513326295,"Loan 25305966-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-1.27,0.0069420596021497,EUR
"2020-02-04 18:10:33",-514145395,"Loan 24715876-01 - interest received",0.025788215507267,0.032730275109417,EUR
"2020-02-04 18:10:33",-514145397,"Loan 24715876-01 - principal received",0.0090490820073434,0.041779357116761,EUR
"2020-02-04 22:45:36",-514145399,"Loan 27750380-01 - principal received",0.87874465049929,0.92052400761605,EUR
"2020-02-04 22:45:38",-514145401,"Loan 27750380-01 - interest received",0.017966666666662,0.93849067428271,EUR
"2020-02-04 22:46:29",-514145402,"Loan 26139019-01 - principal received",0.0007894440598518,0.93928011834256,EUR
"2020-02-04 22:46:29",-514145403,"Loan 26139019-01 - interest received",0.062991274577655,1.0022713929202,EUR
"2020-02-04 22:46:30",-514145404,"Loan 26139019-01 - late payment interest received",0.0019606236574002,1.0042320165776,EUR
"2020-02-04 22:46:30",-514145405,"Loan 26139019-01 - principal received",3.7131021627322,4.7173341793099,EUR
"2020-02-04 23:09:08",-514145406,"Loan 25081974-01 - interest received",0.012247147352773,4.7295813266626,EUR
"2020-02-04 23:09:12",-514145407,"Loan 25081974-01 - late payment interest received",0.000108185208333,4.729689511871,EUR
"2020-02-04 23:09:18",-514145408,"Loan 25081974-01 - principal received",0.0136655,4.743355011871,EUR
"2020-02-04 23:09:22",-514145409,"Loan 25081974-01 - interest received",0.012135355970829,4.7554903678418,EUR
"2020-02-04 23:09:27",-514145410,"Loan 25081974-01 - principal received",0.0008083751444423,4.7562987429862,EUR
"2020-02-04 23:33:40",-514145411,"Loan 26310906-01 - interest received",0.0059491666666652,4.7622479096529,EUR
"2020-02-04 23:33:41",-514145412,"Loan 26310906-01 - principal received",0.1771439358736,4.9393918455265,EUR
"2020-02-04 23:34:13",-514145413,"Loan 24922254-01 - interest received",5.80799676097E-5,4.9394499254941,EUR
"2020-02-04 23:35:16",-514145414,"Loan 24921831-01 - interest received",0.022442196745125,4.9618921222392,EUR
"2020-02-04 23:35:25",-514145418,"Loan 24921831-01 - principal received",0.0068560944808316,4.9687482167201,EUR
"2020-02-04 23:51:26",-514145421,"Loan 24232525-01 - principal received",0.44947385916637,5.4182220758864,EUR
"2020-02-04 23:51:27",-514145425,"Loan 24232525-01 - interest received",0.029070658245455,5.4472927341319,EUR
"2020-02-04 23:59:38",-514145428,"Loan 24813185-01 - principal received",1.509383975516,6.9566767096479,EUR
"2020-02-04 23:59:39",-514145432,"Loan 24813185-01 - interest received",0.11030607699649,7.0669827866444,EUR
"2020-02-04 23:59:57",-514145434,"Loan 23950634-01 - principal received",0.1780833169065,7.2450661035509,EUR
"2020-02-05 00:00:00",-514145437,"Loan 23950634-01 - interest received",0.0005583860817248,7.2456244896326,EUR
"2020-02-05 00:23:37",-514145440,"Loan 24379130-01 - interest received",0.0003421971445792,7.2459666867772,EUR
"2020-02-05 00:27:47",-514145443,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.003010519856,7.2489772066332,EUR
"2020-02-05 00:27:47",-514145447,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.004892704538694,7.2538699111719,EUR
"2020-02-05 00:27:47",-514145450,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.004635834696303,7.2585057458682,EUR
"2020-02-05 00:27:47",-514145453,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.0043439544457635,7.2628497003139,EUR
"2020-02-05 00:27:47",-514145456,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.0040121166641865,7.2668618169781,EUR
"2020-02-05 00:27:47",-514145460,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.00024230754219,7.2671041245203,EUR
"2020-02-05 00:27:47",-514145463,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.000226045461303,7.2673301699816,EUR
"2020-02-05 00:27:47",-514145467,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.000482915303694,7.2678130852853,EUR
"2020-02-05 00:27:47",-514145470,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.0007747955542335,7.2685878808395,EUR
"2020-02-05 00:27:47",-514145474,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.0011066333358105,7.2696945141753,EUR
"2020-02-05 00:27:47",-514145478,"Loan 24730980-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: Principal received",1.35,8.6196945141753,EUR
"2020-02-05 00:36:07",-514145481,"Loan 24385029-01 - principal received",0.19989991659716,8.8195944307725,EUR
"2020-02-05 00:36:07",-514145484,"Loan 24385029-01 - interest received",0.003266666666665,8.8228610974392,EUR
"2020-02-05 01:56:18",-514145487,"Loan 22353074-01 - interest received",3.56665833016E-5,8.8228967640225,EUR
"2020-02-05 01:59:31",-514145493,"Loan 21157143-01 - interest received",0.000417811743224,8.8233145757657,EUR
"2020-02-05 02:31:01",-514145497,"Loan 21157470-01 - interest received",0.0013271575038337,8.8246417332695,EUR
"2020-02-05 02:31:01",-514145500,"Loan 21157470-01 - principal received",0.024993945265197,8.8496356785347,EUR
"2020-02-05 02:38:51",-514145503,"Loan 21157138-01 - interest received",0.0022671006944432,8.8519027792292,EUR
"2020-02-05 02:38:51",-514145508,"Loan 21157138-01 - principal received",0.042708333333333,8.8946111125625,EUR
"2020-02-05 02:49:02",-514145512,"Loan 21160860-01 - interest received",0.003126615497075,8.8977377280596,EUR
"2020-02-05 02:49:02",-514145516,"Loan 21160860-01 - principal received",0.079210526315789,8.9769482543754,EUR
"2020-02-05 02:57:42",-514145517,"Loan 21160874-01 - interest received",0.006741640894,8.9836898952694,EUR
"2020-02-05 02:57:42",-514145521,"Loan 21160874-01 - interest received",0.0002615313482176,8.9839514266176,EUR
"2020-02-05 02:57:42",-514145524,"Loan 21160874-01 - principal received",0.1511931606328,9.1351445872504,EUR
"2020-02-05 05:42:28",-514145527,"Loan 24822344-01 - The loan was repurchased. Reason: The loan agreement was terminated.: interest received",0.003480555555554,9.1386251428059,EUR
"2020-02-05 05:42:28",-514145531,"Loan 24822344-01 - The loan was repurchased. Reason: The loan agreement was terminated.: late payment interest received",0.020535277777769,9.1591604205837,EUR
"2020-02-05 05:42:28",-514145534,"Loan 24822344-01 - The loan was repurchased. Reason: The loan agreement was terminated.: Principal received",1.79,10.949160420584,EUR
"2020-02-05 05:50:52",1517118737,"Loan 13161026-08 - investment in loan  Mintos Strategies (previously Invest & Access)",-10.949160420584,0,EUR
"2020-02-05 08:40:22",-514145539,"Loan 2217236-06 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.037143749999991,0.037143749999991,EUR
"2020-02-05 08:40:22",-514145543,"Loan 2217236-06 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.06512886468218,0.10227261468217,EUR
"2020-02-05 08:40:22",-514145546,"Loan 2217236-06 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.062810718651121,0.16508333333329,EUR
"2020-02-05 08:40:22",-514145548,"Loan 2217236-06 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.11968541666664,0.28476874999993,EUR
"2020-02-05 08:40:22",-514145551,"Loan 2217236-06 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: Principal received",14.15,14.43476875,EUR
"2020-02-05 08:40:34",1517259291,"Loan 29808964-02 - investment in loan  Mintos Strategies (previously Invest & Access)",-14.43476875,0,EUR
"2020-02-05 10:12:26",-514145552,"Loan 23844560-01 - interest received",0.0055957030612105,0.0055957030612105,EUR
"2020-02-05 10:12:26",-514145555,"Loan 23844560-01 - principal received",0.073591133598361,0.079186836659572,EUR
"2020-02-05 22:24:56",-514145557,"Loan 28346071-01 - interest received",0.048908439322037,0.12809527598161,EUR
"2020-02-05 22:26:07",-514145561,"Loan 28346071-01 - principal received",0.08585480101441,0.21395007699602,EUR
"2020-02-05 22:38:31",-514145564,"Loan 24921831-01 - principal received",0.037487430623506,0.25143750761953,EUR
"2020-02-05 22:38:52",-514145567,"Loan 24922254-01 - interest received",0.000841920032,0.25227942765153,EUR
"2020-02-05 22:39:08",-514145571,"Loan 25082030-01 - interest received",0.013662380892851,0.26594180854438,EUR
"2020-02-05 22:39:15",-514145575,"Loan 24922254-01 - principal received",0.027677160180293,0.29361896872467,EUR
"2020-02-05 22:39:22",-514145578,"Loan 25082030-01 - principal received",0.016295714285714,0.30991468301038,EUR
"2020-02-05 22:52:01",-514145581,"Loan 25305966-01 - interest received",0.0007055555555552,0.31062023856594,EUR
"2020-02-05 22:52:23",-514145584,"Loan 25305966-01 - principal received",0.010109492725895,0.32072973129183,EUR
"2020-02-05 23:09:19",-514145587,"Loan 24815629-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: interest received",0.015243425531911,0.33597315682374,EUR
"2020-02-05 23:09:19",-514145590,"Loan 24815629-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: Principal received",2.5288632218845,2.8648363787082,EUR
"2020-02-05 23:14:20",-514145592,"Loan 22444215-01 - interest received",0.014219771819228,2.8790561505275,EUR
"2020-02-05 23:14:55",-514145597,"Loan 22444215-01 - principal received",0.037623137527957,2.9166792880554,EUR
"2020-02-05 23:21:50",-514145600,"Loan 22680634-01 - principal received",0.0002775871801725,2.9169568752356,EUR
"2020-02-05 23:26:33",-514145604,"Loan 22995811-01 - interest received",0.015447511821884,2.9324043870575,EUR
"2020-02-05 23:26:53",-514145608,"Loan 22995811-01 - principal received",0.036126357979112,2.9685307450366,EUR
"2020-02-05 23:31:39",-514145609,"Loan 26714668-01 - interest received",0.001419896489,2.9699506415256,EUR
"2020-02-05 23:31:45",-514145614,"Loan 26714668-01 - principal received",0.047607616834821,3.0175582583604,EUR
"2020-02-05 23:40:47",-514145617,"Loan 23436907-01 - principal received",0.015990481856038,3.0335487402165,EUR
"2020-02-05 23:40:50",-514145620,"Loan 23436907-01 - interest received",0.0014660162601623,3.0350147564766,EUR
"2020-02-05 23:44:33",-514145623,"Loan 24007322-01 - interest received",0.021292614538227,3.0563073710148,EUR
"2020-02-05 23:44:39",-514145626,"Loan 23438007-01 - principal received",0.013349175286553,3.0696565463014,EUR
"2020-02-05 23:44:42",-514145629,"Loan 23438007-01 - interest received",0.0014752120026084,3.071131758304,EUR
"2020-02-05 23:45:23",-514145633,"Loan 24007322-01 - principal received",0.031978912093907,3.1031106703979,EUR
"2020-02-05 23:47:24",-514145636,"Loan 24348137-01 - interest received",0.0098946098504146,3.1130052802483,EUR
"2020-02-05 23:47:48",-514145639,"Loan 24348137-01 - principal received",0.011203065182601,3.1242083454309,EUR
"2020-02-05 23:48:39",-514145641,"Loan 23844043-01 - interest received",0.0048809317555795,3.1290892771865,EUR
"2020-02-05 23:48:51",-514145644,"Loan 23844043-01 - principal received",0.064207801676996,3.1932970788635,EUR
"2020-02-05 23:54:59",-514145647,"Loan 23181122-01 - principal received",0.038779478526374,3.2320765573899,EUR
"2020-02-05 23:55:02",-514145650,"Loan 23181122-01 - interest received",0.0046541735596825,3.2367307309496,EUR
"2020-02-06 00:02:20",-514145652,"Loan 23546194-01 - interest received",0.0061499773938352,3.2428807083434,EUR
"2020-02-06 00:03:18",-514145655,"Loan 23238167-01 - principal received",0.020490119167694,3.2633708275111,EUR
"2020-02-06 00:03:22",-514145659,"Loan 23238167-01 - interest received",0.0012682290045278,3.2646390565156,EUR
"2020-02-06 00:14:11",-514145662,"Loan 21158630-01 - interest received",0.0030817200106679,3.2677207765263,EUR
"2020-02-06 00:14:20",-514145666,"Loan 21158630-01 - principal received",0.059587917583517,3.3273086941098,EUR
"2020-02-06 00:15:44",-514145669,"Loan 21157525-01 - interest received",0.00010300359842,3.3274116977082,EUR
"2020-02-06 00:35:59",-514145673,"Loan 20754866-01 - interest received",0.032435246739709,3.3598469444479,EUR
"2020-02-06 00:38:44",-514145675,"Loan 20754866-01 - principal received",0.021527515918199,3.3813744603661,EUR
"2020-02-06 01:17:53",-514145680,"Loan 12838608-01 - interest received",9.3928912E-5,3.3814683892781,EUR
"2020-02-06 01:18:07",-514145682,"Loan 12838608-01 - principal received",0.027955455417358,3.4094238446955,EUR
"2020-02-06 01:18:14",-514145686,"Loan 12838608-01 - interest received",0.011188344421267,3.4206121891168,EUR
"2020-02-06 02:13:26",-514145689,"Loan 20767907-01 - interest received",0.0025513150805744,3.4231635041973,EUR
"2020-02-06 02:13:26",-514145692,"Loan 20767907-01 - principal received",0.05355644305979,3.4767199472571,EUR
"2020-02-06 11:37:07",1521743243,"Loan 26158211-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-1,2.4767199472571,EUR
"2020-02-06 11:37:07",1521743251,"Loan 26158224-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-1,1.4767199472571,EUR
"2020-02-06 11:37:08",1521743270,"Loan 26287337-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-1.47,0.006719947257121,EUR
"2020-02-06 22:04:46",-514145695,"Loan 29539761-01 - interest received",0.0068444444444425,0.013564391701564,EUR
"2020-02-06 22:04:47",-514145698,"Loan 29539761-01 - principal received",3.52,3.5335643917016,EUR
"2020-02-06 22:15:52",-514145701,"Loan 25599743-01 - principal received",0.44291000841043,3.976474400112,EUR
"2020-02-06 22:15:53",-514145705,"Loan 25599743-01 - interest received",0.0057211045696651,3.9821955046817,EUR
"2020-02-06 22:21:34",-514145708,"Loan 26078901-01 - principal received",4.46139365694E-5,3.9822401186182,EUR
"2020-02-06 22:21:36",-514145711,"Loan 26078901-01 - interest received",0.008778079077448,3.9910181976957,EUR
"2020-02-06 22:21:37",-514145715,"Loan 26078901-01 - late payment interest received",0.0002893655680932,3.9913075632638,EUR
"2020-02-06 22:21:40",-514145719,"Loan 26078901-01 - principal received",0.17352683392936,4.1648343971931,EUR
"2020-02-06 22:31:30",-514145721,"Loan 27645272-01 - interest received",0.091607999999981,4.2564423971931,EUR
"2020-02-06 22:31:41",-514145725,"Loan 27645272-01 - principal received",0.37459362937459,4.6310360265677,EUR
"2020-02-06 22:55:25",-514145728,"Loan 22680634-01 - principal received",0.013998213159257,4.645034239727,EUR
"2020-02-06 22:55:56",-514145733,"Loan 22680634-01 - interest received",0.0080080612558355,4.6530423009828,EUR
"2020-02-06 22:56:22",-514145734,"Loan 24222027-01 - interest received",0.047608444638757,4.7006507456215,EUR
"2020-02-06 23:06:06",-514145737,"Loan 23844386-01 - interest received",6.55234155794E-5,4.7007162690371,EUR
"2020-02-06 23:06:36",-514145739,"Loan 23068149-01 - principal received",0.029638972095223,4.7303552411324,EUR
"2020-02-06 23:06:38",-514145743,"Loan 23068149-01 - interest received",0.0011029247756345,4.731458165908,EUR
"2020-02-06 23:11:46",-514145746,"Loan 23494072-01 - principal received",0.11051440743833,4.8419725733463,EUR
"2020-02-06 23:11:48",-514145749,"Loan 23494072-01 - interest received",0.0058237109108871,4.8477962842572,EUR
"2020-02-07 02:21:12",-514145753,"Loan 20754866-01 - The loan was repurchased. Reason: The loan agreement was terminated.: Principal received",4.6868147527509,9.5346110370081,EUR
"2020-02-07 02:40:11",-514145755,"Loan 21157143-01 - interest received",0.004700523041,9.5393115600491,EUR
"2020-02-07 02:40:11",-514145759,"Loan 21157143-01 - principal received",0.17095907702406,9.7102706370732,EUR
"2020-02-07 07:11:08",-514145764,"Loan 21156638-01 - interest received",0.001060761054,9.7113313981272,EUR
"2020-02-07 07:11:08",-514145767,"Loan 21156638-01 - interest received",3.96307183789E-5,9.7113710288456,EUR
"2020-02-07 07:11:08",-514145770,"Loan 21156638-01 - principal received",0.021283211293006,9.7326542401386,EUR
"2020-02-07 11:29:10",1525290823,"Loan 24794000-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-5.07,4.6626542401386,EUR
"2020-02-07 11:29:11",1525290849,"Loan 22799846-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-2.47,2.1926542401386,EUR
"2020-02-07 11:31:06",1525291653,"Loan 20415607-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-2.19,0.0026542401385883,EUR
"2020-02-07 12:49:37",-514145773,"Loan 21157045-01 - interest received",0.0015215654411027,0.004175805579691,EUR
"2020-02-07 12:49:37",-514145776,"Loan 21157045-01 - principal received",0.030211518612812,0.034387324192503,EUR
"2020-02-07 12:53:25",-514145778,"Loan 22353074-01 - interest received",0.001183663925,0.035570988117503,EUR
"2020-02-07 12:53:25",-514145780,"Loan 22353074-01 - principal received",0.020833068038558,0.056404056156061,EUR
"2020-02-07 19:16:59",-514145782,"Loan 21752989-01 - interest received",0.011025513980749,0.067429570136811,EUR
"2020-02-07 19:16:59",-514145785,"Loan 21752989-01 - principal received",0.01482348084751,0.082253050984321,EUR
"2020-02-07 22:23:01",-514145789,"Loan 25087299-01 - interest received",0.013180406399994,0.095433457384315,EUR
"2020-02-07 22:23:09",-514145791,"Loan 25087299-01 - principal received",0.037480799999998,0.13291425738431,EUR
"2020-02-07 22:25:42",-514145794,"Loan 10926680-02 - interest received",0.0001830116074151,0.13309726899173,EUR
"2020-02-07 22:58:52",-514145798,"Loan 24292775-01 - principal received",0.38302500121838,0.51612227021011,EUR
"2020-02-07 22:58:54",-514145801,"Loan 24292775-01 - interest received",0.031630563867631,0.54775283407774,EUR
"2020-02-07 23:02:18",-514145804,"Loan 23770476-01 - principal received",0.33805115884681,0.88580399292455,EUR
"2020-02-07 23:02:23",-514145807,"Loan 23770476-01 - interest received",0.0039035453175047,0.88970753824205,EUR
"2020-02-07 23:02:35",-514145811,"Loan 23844389-01 - interest received",2.84906395619E-5,0.88973602888161,EUR
"2020-02-07 23:04:59",-514145814,"Loan 23004556-01 - principal received",0.042439600053122,0.93217562893473,EUR
"2020-02-07 23:05:13",-514145816,"Loan 23004556-01 - interest received",0.015146068711088,0.94732169764582,EUR
"2020-02-07 23:06:33",-514145821,"Loan 23844501-01 - interest received",0.0019634674626315,0.94928516510845,EUR
"2020-02-07 23:06:50",-514145824,"Loan 23844501-01 - principal received",0.02700328107911,0.97628844618756,EUR
"2020-02-07 23:08:44",-514145825,"Loan 23844374-01 - interest received",8.4266857648E-5,0.97637271304521,EUR
"2020-02-07 23:09:12",-514145829,"Loan 23844379-01 - interest received",0.013246400121237,0.98961911316645,EUR
"2020-02-07 23:09:17",-514145832,"Loan 23844379-01 - principal received",0.22256189253622,1.2121810057027,EUR
"2020-02-07 23:39:19",-514145836,"Loan 21158057-01 - interest received",4.06805896966E-5,1.2122216862924,EUR
"2020-02-07 23:40:33",-514145838,"Loan 21156653-01 - interest received",0.0001085199792148,1.2123302062716,EUR
"2020-02-07 23:45:15",-514145840,"Loan 21160884-01 - interest received",0.002758416984302,1.2150886232559,EUR
"2020-02-07 23:45:20",-514145843,"Loan 21160884-01 - principal received",0.072340792989982,1.2874294162459,EUR
"2020-02-07 23:51:23",-514145846,"Loan 24870372-01 - interest received",0.024592096898141,1.312021513144,EUR
"2020-02-07 23:51:32",-514145850,"Loan 24870372-01 - principal received",0.37967165013274,1.6916931632767,EUR
"2020-02-07 23:57:12",-514145854,"Loan 20768906-01 - interest received",6.9372326137E-5,1.6917625356029,EUR
"2020-02-08 00:10:22",-514145858,"Loan 24935746-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: interest received",0.019949999999999,1.7117125356029,EUR
"2020-02-08 00:10:22",-514145861,"Loan 24935746-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: late payment interest received",0.099749999999994,1.8114625356029,EUR
"2020-02-08 00:10:22",-514145866,"Loan 24935746-01 - The loan was repurchased. Reason: The loan was more than 60 days late and the buyback obligation was triggered.: Principal received",6.65,8.4614625356029,EUR
"2020-02-08 13:20:14",1529260581,"Loan 25977989-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-1.79,6.6714625356029,EUR
"2020-02-08 13:20:14",1529260587,"Loan 26310416-03 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-4.03,2.6414625356029,EUR
"2020-02-08 13:20:14",1529260591,"Loan 25197936-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-2.64,0.00146253560287,EUR
"2020-02-08 18:10:27",-514145868,"Loan 26717858-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: interest received",0.019460759999993,0.020923295602863,EUR
"2020-02-08 18:10:27",-514145872,"Loan 26717858-01 - The loan was repurchased. Reason: The loan was repaid early by the borrower.: Principal received",2.50212492,2.5230482156028,EUR
"2020-02-08 18:45:32",1529397088,"Loan 23950151-01 - secondary market transaction  Mintos Strategies (previously Invest & Access)",-2.52,0.0030482156028435,EUR
"2020-02-08 22:26:20",-514145875,"Loan 26276054-01 - principal received",0.13615726849457,0.13920548409741,EUR
"2020-02-08 22:26:21",-514145878,"Loan 26276054-01 - interest received",0.0035673906420635,0.14277287473947,EUR
"2020-02-08 22:43:59",-514145881,"Loan 23844386-01 - interest received",0.004850507098,0.14762338183747,EUR
"2020-02-08 22:44:04",-514145886,"Loan 23844386-01 - principal received",0.067599163894075,0.21522254573155,EUR
"2020-02-08 22:49:31",-514145889,"Loan 24016280-01 - interest received",0.014483822912,0.22970636864355,EUR
"2020-02-08 22:49:46",-514145892,"Loan 24016280-01 - principal received",0.03609443043777,0.26580079908132,EUR
"2020-02-08 22:52:33",-514145893,"Loan 23437086-01 - principal received",0.051564724043223,0.31736552312454,EUR
"2020-02-08 22:52:36",-514145896,"Loan 23437086-01 - interest received",0.0064743961740045,0.32383991929855,EUR
"2020-02-08 22:59:12",-514145900,"Loan 23492999-01 - principal received",0.052359834144582,0.37619975344313,EUR
"2020-02-08 22:59:14",-514145905,"Loan 23492999-01 - interest received",0.0025015728221456,0.37870132626528,EUR
"2020-02-08 23:06:01",-514145908,"Loan 20217565-01 - interest received",0.0001063596375178,0.37880768590279,EUR
"2020-02-08 23:13:36",-514145909,"Loan 23124785-01 - principal received",0.080845867078031,0.45965355298082,EUR
"2020-02-08 23:13:44",-514145913,"Loan 23124785-01 - interest received",0.0062141134964496,0.46586766647727,EUR
"2020-02-08 23:16:47",-514145917,"Loan 23125301-01 - principal received",0.035311322845114,0.50117898932239,EUR
"2020-02-08 23:16:49",-514145920,"Loan 23125301-01 - interest received",0.0032000118177111,0.5043790011401,EUR
"2020-02-09 00:12:51",-514145924,"Loan 23620010-01 - interest received",0.001211746407083,0.50559074754718,EUR
"2020-02-09 22:21:51",-514145927,"Loan 10926680-02 - interest received",0.005552402011,0.51114314955818,EUR
"2020-02-09 22:21:52",-514145931,"Loan 10926680-02 - principal received",0.14232149824424,0.65346464780243,EUR
"2020-02-09 22:34:05",-514145934,"Loan 24926544-01 - interest received",0.0004662898293984,0.65393093763182,EUR
"2020-02-09 22:35:49",-514145937,"Loan 23844374-01 - interest received",0.00657871121,0.66050964884182,EUR
"2020-02-09 22:36:04",-514145941,"Loan 23844374-01 - principal received",0.093723662367513,0.75423331120934,EUR
"2020-02-09 22:48:29",-514145945,"Loan 23118555-01 - principal received",5.43360832362E-5,0.75428764729257,EUR
"2020-02-09 22:50:07",-514145948,"Loan 23124598-01 - principal received",0.35320246775098,1.1074901150436,EUR
"2020-02-09 22:50:08",-514145952,"Loan 23124598-01 - interest received",0.011128390353335,1.1186185053969,EUR
"2020-02-09 22:56:16",-514145956,"Loan 20768906-01 - interest received",0.001513018899,1.1201315242959,EUR
"2020-02-09 22:56:24",-514145959,"Loan 20768906-01 - principal received",0.038742685459007,1.1588742097549,EUR
